src_gene,tgt_gene,ratio,name,gw_dist,num_ga,num_gb,ligand,receptor,weight
CTSV,PTPN13,1.6031500775633766e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
RIPK1,DAB2IP,0.0005052525166452204,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CASP6,BCL2,0.0009659212076875111,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
BCL2A1,NMT1,0.0004991068391704475,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PDPK1,H1-4,0.0008243238254713369,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TP53,MAPK3,0.0020066738736805524,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PMAIP1,BMX,0.00018755546577859012,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
AKT1,TJP1,0.0008573187315935807,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB6,PSMD14,0.008666036355599697,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMA5,PSMC5,0.005452007373053077,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSK,RAF1,0.0022598093189662547,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TP53BP2,GADD45B,0.0005582321690607658,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PARP1,MAP2K1,0.0026509027157485673,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
RPS27A,CTSC,0.03193589778368268,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PIK3R1,MAP2K2,0.001276053357327311,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
GSN,PIK3R2,0.0032338646682757693,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
GSN,CTSS,0.005872482093773328,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
APIP,TICAM1,0.0016685752435637025,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
ATM,TNFRSF10B,0.0010524104493333675,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
UBC,TUBA1C,0.02410797346869916,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TUBA3E,TNFRSF10A,1.7276512161741686e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
BCL2L11,PARP4,0.0007673234136255339,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
LY96,APIP,0.009262136347288735,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
APPL1,TRADD,0.0023855465374328596,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD4,PSMD12,0.0051577649109119045,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB4,PPP1R13B,0.004565983751759564,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DFFA,TNFRSF1A,0.0023893405452315914,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
LMNA,CASP6,0.014370994488340122,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMC2,DAXX,0.0031729580137500263,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
OMA1,XIAP,8.590899205915991e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
OMA1,SATB1,0.00028408454834491227,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CAPN2,PSMF1,0.005536534499952608,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSS,PSMA8,0.00352869812692514,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PTPN13,DSG2,0.0002106449454253775,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD6,DBNL,0.0034682424099822797,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PRKCD,TP53AIP1,0.00011577091918026444,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PRKCD,TMED7-TICAM2,2.4003569732670103e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
HMGB2,EIF2AK3,0.004171896819171173,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CASP3,DFFB,0.0008295339794295928,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSB,HTRA2,0.0082063066457553,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
YWHAZ,CD14,0.009367398799568301,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CASP7,DIABLO,0.0019212983649607163,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMC3,YWHAB,0.0067342381403939005,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
YWHAB,DFFA,0.011421467196573956,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TUBA1A,PSMC3,0.020197554778795354,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TUBA1C,PSMB5,0.003236806369313051,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTNNB1,ACIN1,0.004554915263733194,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
FADD,NMT1,0.0014146364450352783,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
H1-4,PKP1,9.35244085666339e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
FNTA,BAX,0.0034174650731543577,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
STAT3,STK24,0.004187242082041066,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
MAP2K1,PSME3,0.0015974600972929207,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PTK2,OPA1,0.0015813082137871152,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DFFB,AKT1,0.0001489003760550255,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
AVEN,TUBA4A,0.0006012157574048824,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
YWHAG,PSMA6,0.005652080240928657,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
UBB,ACTG1,0.021078799631772987,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
FOS,CASP2,0.02835354906864943,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CD14,PRKCQ,4.918235117985225e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CD14,DCC,0.00033799747131360174,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
BCL2L1,DDIT3,0.001629067075317634,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PIK3CD,H1-5,9.238995086999953e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
BCL2,SEPTIN4,0.0004550341452266919,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
EIF2AK3,MAP3K5,0.00015219522545705547,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CYCS,CASP9,0.008915520604983244,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSW,MAP3K5,0.0003029948560156341,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
RELA,ADD1,0.0016366873966411086,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD1,PSMD8,0.00267910118578248,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSF,BCL2L11,0.0025855115890357047,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
HRAS,LY96,0.0019931521179799507,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD2,PARP2,0.0029093516911779336,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DDIT3,SPTAN1,0.0014321152661877956,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
SFN,CTSF,1.8807522766176818e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
LMNB2,BID,0.000542912522497199,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PIDD1,CARD8,0.00036775858240351727,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
JUN,E2F1,0.004232977916049506,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
JUN,PPP3R1,0.019655192206143517,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PLEC,CTSV,0.002621676925242564,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
ERN1,XIAP,0.00048221605357730063,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PAK2,SEM1,0.004322224509438072,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
SATB1,AKT3,0.00022192631302755204,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
ACTG1,PSMB1,0.02607808762355777,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DIABLO,PIK3CD,0.00021391763195502045,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
IL3RA,PSME4,0.0003460192374469182,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD13,PSMD3,0.005176693973597719,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
BCAP31,UBB,0.010791919573227471,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
MAPT,PRKCQ,3.840994191549484e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
MAPT,H1-1,2.1811835176238282e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
H1-2,BIRC2,0.0011622633238613138,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
H1-0,ATF4,0.0056119457277963875,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
HMGB1,CFLAR,0.018229906936732737,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMD12,RIPK1,0.0029465777713310274,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
MAP3K5,TP73,0.00027184078560422796,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
MAP3K5,DSG1,0.00013390423231472986,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
SPTAN1,CAPN2,0.003900598035644842,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
OCLN,TNF,0.0004989137417324047,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TFDP1,MAPK3,0.002088062500698433,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
NTRK1,AKT3,6.937020531647237e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
OPA1,PARP3,0.0005108094017354105,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DAXX,PIK3R1,0.0017097023597004686,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB8,FNTA,0.006675749266755321,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB10,NFKB1,0.001979061307972212,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
NRAS,BCL2L1,0.0015476893183327925,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CHUK,TNFSF10,0.0003585588829948171,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PPP3R1,APAF1,0.0008730476846329109,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
UBA52,PSMC2,0.023740223834523733,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
TNF,CARD8,3.5941339587914545e-05,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB9,UBA52,0.007999636910868881,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
CTSO,APC,0.0013921621802991248,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
DYNLL2,BMF,0.0007364665880283062,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
IKBKG,CSF2RB,0.0015019839754222134,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
PSMB3,PSMD1,0.011440508782864648,Apoptosis,1013819.4433058548,231,249,,,0.0871740523487948
SEMA3F,SRGAP3,0.0007894967553449099,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
FYN,CDK5,0.006549024916392419,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SEMA3B,PLXNA1,0.0007853968303033565,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PIK3CB,PAK3,0.0012631505709581885,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
GNAI3,ITGB1,0.010061722868017044,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
GNAI3,EFNA1,3.2528669643521453e-15,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NTN1,UNC5B,0.0003414966432210952,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NTN1,SEMA3D,0.000415619903547909,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NGEF,PLXNC1,1.3389442959018643e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NGEF,DCC,4.1410980756343324e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NEO1,PARD6G,0.0017357247022498884,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
RHOA,ROCK1,0.043829260840132916,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PRKCZ,PIK3R3,0.008525950048413014,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
ROCK1,MYL12A,0.009448348849174332,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
CDC42,EFNA4,0.039814980665698836,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NCK2,DPYSL2,0.0030766968838809344,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NFATC3,EFNA3,0.004303560109337953,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SEMA3A,SEMA3F,0.019685569696280335,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SEMA3C,KRAS,7.518206576256899e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PLXNA2,PAK2,0.0048718593961845635,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PAK3,EPHA6,0.00024783741081024405,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PAK3,PAK5,0.00011236304083107101,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PAK3,PIK3R2,9.521160108609683e-18,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PAK3,GDF7,2.9457663775185698e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EPHA6,NGEF,0.00010534843466982609,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
GSK3B,ENAH,0.0033484039035974176,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SSH1,SSH2,0.005197977420397357,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EFNB1,FES,0.00032204827358127674,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
DPYSL2,EFNB3,0.0007626074175289556,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
DPYSL2,SLIT2,0.006012816342842362,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
DPYSL2,CAMK2D,0.002829300214425618,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SEMA4G,CAMK2B,0.0003342188014362604,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
SEMA4G,PIK3R2,1.0803276537894716e-16,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
ABL1,EPHA2,0.00286514318079613,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
ABLIM1,ITGB1,0.007790797196735041,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
ABLIM1,EFNA1,2.5190895989137446e-15,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NRP1,TRPC1,0.0006572034126490731,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NRP1,PIK3CD,0.000889784738270478,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MAPK1,ARHGEF12,0.008122189973640354,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NFATC4,ABLIM1,0.0009167237400537662,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
NFATC2,RGS3,0.002800978740268461,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL9,BMP7,0.0007413958226529444,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL9,EPHA7,0.0004647679715931322,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL9,BOC,0.030040874977517867,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,CAMK2A,0.00011516169383813692,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,PIK3CA,0.05922873766302014,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,RAC2,0.00544603138830426,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,ITGB1,0.0013213689526655197,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,EFNA1,4.271860401400081e-16,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12A,PTCH1,0.01852279563023991,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MAPK3,SSH1,0.011372082814624943,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
FZD3,ABLIM3,0.00025699554557897456,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PIK3R2,CAMK2B,8.649159622390138e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PIK3R2,PIK3R2,2.7955322455017333e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MET,TRPC3,5.2456460425891926e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MET,DPYSL5,0.00022220645202782632,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MET,NTNG2,0.0005637811129278622,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EPHB6,WNT5B,0.0003172417158751264,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,PIK3R2,2.1644438320200652e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,GDF7,3.384221787954469e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,EPHA5,1.8212752402245204e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,NTNG1,1.770370119669915e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,L1CAM,0.0002634175948883136,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
LIMK1,MYL5,1.5397833128564443e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
CXCL12,NFATC2,0.0017664744813906794,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
UNC5B,PTPN11,0.007293739159612893,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PPP3CB,PARD6A,0.001604517567827426,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PPP3CB,EPHB2,0.0025557169790355757,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EFNB3,RAC3,0.00018924235890046284,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
WNT5B,CAMK2B,0.00029252848288050003,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
WNT5B,PIK3R2,9.90200651295407e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
WNT5B,WNT5B,1.3800648005261903e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
UNC5A,PIK3R1,0.002957649685811878,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
WNT5A,EFNA5,0.0013674868286215214,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
GNAI2,RASA1,0.02381754587676963,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PLXNA1,LIMK1,0.0007474034519490764,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EPHA4,ABLIM3,8.354521632838792e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PIK3R3,RAC1,0.0011262949254169526,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,SEMA3B,0.017541230549864117,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,NFATC4,0.0047861996921344605,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,CXCR4,0.009468043999519156,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,EFNB2,0.007355159581138095,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,ROBO3,0.0014747645809058076,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,ROBO2,1.1523248204683826e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,PLXNB2,0.01604628432748903,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
MYL12B,SRGAP2,0.022549962213921016,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PPP3CC,TRPC6,0.004610101418852078,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PIK3CA,MAPK1,0.003148520923675413,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
CXCR4,PIK3R2,2.2272535793334066e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
CXCR4,SLIT1,3.456365758214801e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
CXCR4,DCC,6.891236912679015e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PARD6B,PIK3R2,1.9510900871779215e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PARD6B,DCC,6.0340464527728954e-05,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
PLCG1,ROCK2,0.0023747087779432503,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
EFNB2,WNT4,0.003002325476664688,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
RRAS,RGMA,0.007327961206742655,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
GNAI1,GNAI1,0.003310197560634883,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
RAC2,PIK3R2,4.984900580423918e-17,Axon guidance,220906.56892296654,146,163,,,0.5206536205451767
